TrnsnID,Data,CusmrID,ProdtID,ProdtName,Qutity,Prize,TtlSales,PaymentType,CusterAge
9229,27-08-2035,515,1022,nan,3,11.24,2705.06,debit card,85
3484,10-12-2035,407,1050,Book L,13,13.11,1993.14,Debit,24
5103,10/09/2034,316,1047,Book S,14,44.5,1458.69,Credit,71
5188,05/12/2036,87,1004,Book K,6,126.54,2519.96,debit card,86
3432,17-08-2034,509,1095,Book M,18,107.41,2707.65,Cash,83
6444,28-03-2025,572,1063,Book L,15,158.77,991.47,Credit,84
7883,09-01-2034,77,1033,Book B,-4,11.83,3266.35,Cash,44
5514,04/13/2030,290,1082,Book P,19,145.7,4767.58,Credit Card,-5
26,06/21/2036,395,1019,nan,16,177.0,4841.66,Cash,75
3513,07-11-2025,317,1016,Bookk H,-4,41.09,901.35,Cash,37
2410,10/10/2035,311,1090,Book M,-4,192.84,2462.22,Credit,91
3271,14-10-2034,823,1014,Bok N,14,158.26,4383.41,Credit Card,49
5210,24-07-2024,164,1070,nan,17,184.67,293.65,nan,19
8804,05-12-2023,466,1099,Bok N,-4,33.47,2785.05,nan,25
1553,07-11-2024,959,1095,nan,7,128.86,4165.15,nan,43
9293,20-12-2028,771,1007,Book R,4,184.68,4916.99,Cash,-9
8714,12-02-2028,549,1087,Book L,0,167.28,4882.25,Credit Card,14
3872,12/02/2034,536,1074,Book L,-5,69.42,1384.43,Debit,12
3403,03/20/2036,77,1013,Book O,7,38.25,2931.49,Debit,87
4530,19-07-2031,808,1086,Book A,11,29.93,3203.33,Debit,65
980,08-10-2028,812,1003,Boo E,-2,174.2,4426.7,debit card,-5
2656,22-03-2026,374,1061,Book B,-1,115.22,1024.87,paypal,-7
1848,01/19/2036,268,1080,nan,6,112.82,3693.88,Debit,42
8142,07-12-2023,109,1040,Book P,-4,16.81,3663.57,Cash,97
8329,04/14/2036,683,1096,Book B,-1,149.37,3006.19,paypal,90
8375,02/08/2030,285,1091,Book A,4,169.58,3436.51,Credit Card,94
7468,30-06-2027,895,1013,Book A,1,128.42,869.96,debit card,99
5722,13-04-2034,611,1093,Book R,8,74.08,1850.3,Cash,0
516,02-05-2035,794,1069,Book M,13,6.31,4356.8,paypal,33
7373,05/12/2033,87,1045,Book P,10,73.36,3068.47,paypal,38
8386,03-07-2030,818,1074,Book T,7,97.2,3575.13,Cash,19
1103,03/08/2030,175,1047,Book R,-5,94.14,3986.84,nan,9
3277,02-03-2024,640,1026,Bok N,-4,111.18,3242.4,debit card,13
7384,03/11/2026,178,1097,Book F,6,83.34,4913.85,paypal,60
7558,11-01-2028,980,1070,Book T,-2,46.72,892.13,nan,29
9172,06-01-2023,511,1096,Book G,0,21.8,1980.19,paypal,93
8426,10/21/2034,641,1049,Bok N,11,188.19,3947.71,Credit,96
3997,12-11-2024,838,1083,nan,15,132.44,2964.24,paypal,96
195,06/08/2031,980,1028,Book S,14,21.73,1446.6,nan,60
4712,02/12/2026,202,1073,Book B,4,189.76,4089.5,debit card,99
644,12-10-2033,482,1050,Book G,17,54.2,283.65,nan,93
8479,14-06-2029,991,1037,Book J,19,156.8,2611.29,Credit,36
3286,09/07/2035,241,1019,Bookk H,18,133.59,1765.46,nan,60
3117,01-09-2036,318,1009,Book T,7,39.53,3691.95,Credit Card,-4
6631,04/21/2033,785,1097,Book F,17,13.29,4035.22,nan,30
3576,11/27/2024,487,1089,Bookk H,5,78.77,2696.13,Debit,1
9118,03/27/2031,476,1037,Book A,16,118.26,4638.66,debit card,23
4321,18-04-2032,279,1028,Book S,16,76.62,3663.96,paypal,17
9239,30-06-2026,460,1033,Boo E,1,83.99,1786.26,Credit Card,11
2208,08/29/2026,937,1000,Book B,5,151.16,4206.66,debit card,29
4553,12-10-2023,212,1079,Bok N,-4,181.98,413.96,Cash,78
7485,03/27/2033,790,1066,Book G,12,40.41,2116.95,nan,63
3719,12/20/2029,304,1017,Book T,12,175.92,135.04,nan,54
973,31-07-2027,571,1091,Book I,7,59.96,278.57,Credit,68
4580,12/13/2030,502,1054,Book O,-5,19.26,1010.84,debit card,32
720,07/24/2035,647,1044,Book D,-5,187.68,4505.9,Cash,29
9959,05/26/2032,68,1090,Book M,-2,105.09,3852.01,Credit,37
6156,04-06-2025,803,1095,Book I,12,45.13,3105.25,nan,60
9527,29-12-2024,418,1023,Book B,3,46.92,3274.26,Cash,74
3897,11-02-2030,809,1071,nan,0,73.58,2104.81,Credit,15
2804,29-08-2036,135,1005,Book A,16,136.66,3058.93,paypal,60
2567,10/24/2034,382,1002,Book K,4,198.51,4706.97,paypal,47
4026,28-07-2027,464,1013,Book O,0,172.02,2749.44,Credit,70
6199,06-06-2033,843,1040,Book T,8,137.83,708.47,Debit,90
33,31-08-2035,623,1096,Book L,10,126.69,3625.66,nan,17
8396,28-10-2033,944,1012,Book I,7,34.53,653.72,Credit,45
9568,07/09/2034,997,1012,Boo E,-4,84.97,4920.46,Credit Card,13
9917,10/04/2023,895,1047,Book J,12,81.62,4555.22,paypal,42
4064,13-04-2027,513,1023,Boo E,0,165.11,4945.05,Debit,20
9043,01-09-2032,701,1097,Book P,4,77.97,4686.43,Cash,35
5541,02/09/2024,995,1051,Boo E,0,190.61,4511.44,paypal,12
1698,07/11/2025,313,1072,nan,16,31.46,4245.88,paypal,34
2793,15-07-2027,210,1097,Boo E,7,66.65,1677.04,Cash,3
2223,08/16/2024,99,1029,Book D,4,34.85,4745.43,debit card,81
5819,03-10-2031,981,1000,nan,-2,111.5,2828.34,debit card,88
9761,07/28/2029,368,1090,Book P,-1,104.75,4070.01,Debit,86
3765,04-12-2035,462,1062,Book L,6,66.79,1652.21,nan,41
3867,15-02-2032,947,1099,nan,12,81.21,2228.86,Credit Card,30
6573,04-10-2023,286,1054,Book M,18,198.3,4369.96,Debit,19
9818,04/10/2036,801,1089,Bookk H,9,79.51,747.44,paypal,28
9033,09/16/2035,13,1004,Book R,4,129.96,1664.44,Credit Card,61
6827,01/04/2035,552,1065,Book R,6,73.94,541.96,paypal,92
7247,10/27/2035,810,1082,Bok N,14,198.2,138.65,paypal,33
3759,21-04-2023,124,1094,Boo E,11,113.46,3717.93,nan,9
2832,05/19/2031,101,1072,Book D,18,112.18,920.0,Credit,98
3228,11/14/2023,260,1021,Book S,18,35.58,1959.34,debit card,4
7978,11/24/2024,658,1062,Book S,16,178.8,3257.03,Credit Card,50
3924,05/01/2023,559,1071,Bookk H,7,72.04,2625.12,paypal,-7
3905,06-03-2033,176,1094,Book T,4,80.82,3637.69,nan,14
2278,26-12-2034,557,1092,Book B,8,127.38,2836.99,Credit Card,69
6969,10/30/2028,625,1047,Boo E,18,168.38,347.85,Cash,10
1402,07/12/2028,95,1080,nan,2,164.27,3991.69,Debit,58
740,12/28/2031,269,1043,Bookk H,3,136.08,4263.9,Credit Card,68
4267,06/13/2026,269,1024,Book F,6,37.97,3454.74,Credit Card,60
9961,01/29/2024,606,1016,Bookk H,-4,127.5,1461.47,Cash,76
7521,20-12-2026,207,1079,Book I,-2,118.89,2869.29,debit card,3
8130,05/31/2035,493,1046,Book T,3,104.84,954.66,debit card,88
3852,11/06/2030,370,1035,Book A,15,105.23,2274.89,paypal,7
8724,09/05/2033,29,1046,Book S,13,30.41,914.54,paypal,64
2662,06/17/2033,415,1006,Book B,14,12.66,1248.84,nan,74
6659,24-03-2028,43,1084,Book J,15,71.84,2551.77,paypal,25
8137,01-11-2029,410,1090,Book B,11,83.81,3745.11,nan,98
675,05/01/2033,813,1046,Book L,6,147.89,2601.59,Credit,91
9681,23-07-2024,67,1085,Book A,12,161.26,2181.78,nan,63
8000,03/22/2028,951,1063,Book A,1,107.22,4206.92,Credit,79
3842,07-02-2034,143,1049,Book K,3,86.3,4110.08,Credit,31
1816,31-12-2027,349,1097,Bookk H,1,198.12,113.43,paypal,97
8424,28-06-2032,495,1044,Book P,14,159.06,825.18,Cash,85
9937,11-06-2023,357,1064,Book R,0,101.35,2883.42,paypal,77
9297,12-09-2035,188,1069,Book O,13,20.56,406.6,Debit,46
4654,05/24/2029,375,1006,Book T,3,35.23,2869.82,Credit Card,30
7481,07/27/2030,465,1062,Book J,6,109.7,595.66,paypal,72
2101,06/21/2028,826,1061,Book O,-1,109.45,878.21,Credit,88
7884,07/20/2036,590,1000,Book S,6,28.19,4359.63,debit card,21
1674,10/15/2033,344,1090,Book S,-4,40.12,3315.94,Credit Card,11
2102,21-11-2025,146,1046,Book L,-2,90.22,2940.24,Credit,58
4214,31-10-2033,754,1019,Book S,4,15.67,3757.04,Cash,-2
8891,06/26/2029,318,1066,Book G,14,73.03,2915.05,Credit Card,15
1549,16-11-2027,490,1066,Book R,11,23.89,4139.86,Cash,52
7320,10/25/2023,924,1047,Book G,17,159.72,1335.55,Credit Card,20
6558,21-04-2032,743,1076,Book P,18,65.51,1500.52,Debit,52
3324,26-04-2033,520,1080,Book T,-5,172.74,3948.95,nan,53
7421,09/03/2025,577,1015,Book P,4,69.68,3475.82,Cash,58
356,20-06-2036,949,1058,Book B,0,154.44,1156.85,paypal,2
5185,05/15/2028,935,1042,Bok N,10,48.87,3127.41,paypal,91
1462,02-03-2031,861,1047,Book O,16,30.27,2287.74,Cash,87
7795,09/05/2025,602,1053,Book L,12,98.69,3939.34,Credit,49
9481,28-11-2025,119,1020,Boo E,-4,166.39,2721.89,nan,11
3221,14-12-2032,954,1028,Book K,14,19.55,2485.61,nan,83
940,18-11-2035,124,1007,Book B,6,67.25,395.88,paypal,37
9255,05-09-2033,216,1075,Book O,8,103.72,3965.04,debit card,29
5148,04/02/2026,397,1053,Boo E,18,92.2,3976.43,Credit Card,69
6418,09/23/2026,236,1021,Book A,17,50.75,3595.16,Credit,92
5924,26-12-2030,45,1069,Book B,17,20.71,3163.98,Cash,71
9069,10/25/2025,940,1019,Bok N,-1,29.13,1277.9,debit card,90
1752,11/28/2026,443,1064,Bookk H,8,175.24,4922.44,Credit,34
8188,08/19/2035,814,1019,nan,5,188.77,3898.55,paypal,22
7768,14-02-2033,895,1014,Book L,-4,104.56,482.08,nan,0
1773,03/22/2036,891,1018,Bookk H,14,157.12,3259.29,Credit Card,17
1197,07-04-2028,903,1099,Book B,-1,26.79,1644.29,Debit,73
1879,06/21/2023,902,1031,Book F,9,166.09,271.36,Credit,78
2669,10/25/2026,217,1055,Book M,4,71.49,1489.64,paypal,18
3172,09-08-2031,763,1006,Bok N,11,150.29,1880.34,debit card,52
2017,09/25/2030,182,1028,Book S,12,120.71,1581.35,debit card,49
2006,07/22/2025,211,1046,Book F,15,42.0,1028.35,paypal,-3
8361,12/25/2025,683,1083,Book K,-1,188.36,769.12,Credit,38
3894,30-10-2025,256,1049,Book T,14,63.91,3982.07,Cash,70
7943,07/08/2029,881,1004,Boo E,11,87.23,1271.58,Cash,84
3238,07/10/2035,231,1086,nan,1,70.69,1628.51,paypal,49
4425,06/05/2031,807,1044,nan,1,89.28,3233.91,Debit,99
4745,12/08/2034,834,1095,Book P,-2,118.39,3006.28,Credit,66
2079,10/10/2029,190,1013,Book L,-2,81.53,788.79,paypal,62
5220,01-01-2035,998,1038,Book D,19,35.81,697.34,Cash,-2
397,07/27/2025,176,1006,Book J,3,34.85,4038.59,Cash,37
2789,06/24/2028,541,1077,nan,10,76.33,1425.84,nan,91
7308,20-01-2029,534,1040,Book O,14,10.56,1460.01,paypal,8
6818,01-08-2032,276,1097,Bookk H,7,126.6,1431.48,Cash,-7
4073,26-05-2035,337,1014,Book G,-4,140.67,2222.24,debit card,4
5575,16-08-2032,902,1027,Book S,7,137.49,3725.86,Credit,86
8458,17-11-2035,697,1044,nan,-4,75.2,4083.22,paypal,48
9605,24-02-2026,762,1008,Bookk H,11,132.19,1214.72,nan,2
5356,09/24/2024,677,1079,Book O,18,160.16,1190.94,Credit,92
7400,21-09-2028,50,1024,Book M,0,62.79,4368.2,Cash,53
7823,11/09/2029,991,1000,Book J,10,59.47,137.44,nan,93
6979,27-12-2034,679,1054,Book R,-3,92.9,1149.3,Debit,-8
1520,11/17/2033,543,1066,Book D,4,90.82,4294.53,Credit,0
8284,11/23/2027,963,1019,Book J,1,196.78,2000.92,Credit,9
1379,22-08-2023,440,1008,Book D,13,56.52,4882.02,Cash,64
5673,08/22/2024,260,1033,Book F,15,104.8,847.5,Debit,70
1024,19-04-2024,811,1066,Book A,4,89.5,1390.56,debit card,77
2588,08/29/2034,120,1022,Book I,-2,11.78,616.29,nan,5
7205,06/16/2035,940,1067,Book I,3,95.88,1040.86,debit card,62
5622,17-02-2028,801,1090,Book O,8,24.14,4644.5,Credit Card,54
7809,06/02/2028,623,1000,Book K,12,121.1,2968.3,paypal,81
5009,10-09-2030,166,1079,Bookk H,0,191.98,402.58,Debit,64
2858,07-08-2023,598,1054,Book B,14,56.95,3073.62,nan,47
8343,10/19/2030,497,1024,Book F,4,77.91,4779.44,Credit,15
5772,10/25/2027,964,1088,Book R,17,86.16,2312.16,Cash,29
5843,10/28/2033,131,1075,Book S,9,186.19,1544.72,debit card,-6
7321,23-08-2029,334,1073,Book P,8,188.15,1365.77,Cash,61
5833,05/13/2027,806,1049,Bookk H,0,176.51,427.73,nan,78
1630,05-07-2028,578,1073,Book F,9,138.43,609.28,Credit,15
4889,07/20/2033,902,1043,Bookk H,-1,48.11,2425.48,Credit Card,24
4527,26-04-2036,474,1098,Book O,9,47.71,4035.18,Credit Card,37
3524,06/03/2032,522,1097,Book L,7,88.55,658.19,paypal,-3
5905,23-05-2024,362,1007,Book I,8,14.01,1983.43,Debit,11
9354,05/24/2028,173,1004,Book O,5,191.38,4268.4,debit card,56
3608,05/05/2033,941,1005,Book D,13,83.34,4960.57,Debit,50
9515,13-11-2028,864,1016,Book G,17,153.3,2201.84,Debit,85
5221,10/27/2030,963,1074,Book J,6,111.75,4757.94,Credit,41
235,30-12-2034,668,1024,Book A,10,11.45,4242.3,Credit Card,59
7931,20-02-2036,565,1041,nan,10,56.31,3787.95,Debit,71
3797,10/26/2032,136,1059,Book G,-2,53.11,932.13,nan,83
4119,10/14/2033,568,1000,Book T,15,138.87,2950.43,paypal,15
6319,15-04-2030,111,1065,Book S,2,145.62,2176.99,Cash,-4
5002,03-10-2023,480,1000,Book B,14,87.29,4253.96,Debit,17
3801,07/23/2033,193,1029,Book I,8,105.47,2809.36,nan,95
7720,25-06-2035,246,1032,Book F,11,15.66,4117.61,Debit,-2
3900,07/02/2032,259,1004,Book S,10,161.75,3008.41,paypal,54
5025,13-03-2023,217,1067,Book T,11,174.05,4425.7,Debit,68
1949,01/17/2030,800,1050,Boo E,-1,129.0,497.57,Credit,35
6362,12/17/2031,554,1059,Book D,2,180.24,4575.42,nan,74
471,29-12-2028,467,1020,Bok N,15,28.41,4099.16,debit card,-5
8646,17-02-2036,501,1008,Book R,19,19.23,4892.91,debit card,12
3493,02-09-2034,979,1073,nan,11,45.62,3042.38,Cash,27
6092,01-04-2033,287,1003,Book A,2,196.71,788.66,nan,96
2672,16-02-2031,399,1049,Book I,6,7.05,324.72,nan,-6
9899,04/15/2032,218,1082,Book I,5,96.04,3749.86,Cash,-6
2225,05/08/2025,158,1075,Book L,9,147.62,3139.99,debit card,39
1107,29-03-2036,671,1035,Book T,11,17.59,1274.87,Credit Card,64
2189,08/21/2025,181,1006,Bok N,13,32.13,2039.3,debit card,21
819,10/18/2034,891,1089,Book G,15,111.14,4503.16,Credit,76
5572,09/18/2033,142,1059,Book I,6,91.61,990.72,Credit Card,56
4524,08/26/2034,215,1080,Book K,8,122.95,3092.26,Cash,90
5794,20-10-2034,501,1091,Book L,-2,180.8,2547.49,debit card,87
9477,11/02/2023,490,1058,Book M,2,179.15,2191.66,nan,44
8873,09/28/2035,655,1087,Book S,16,158.13,2559.73,paypal,4
7629,15-08-2023,730,1050,Book I,17,131.11,4097.4,Credit,-5
2625,08-11-2025,612,1066,Book F,10,172.65,2094.78,Debit,94
7259,12/23/2028,818,1013,Book G,2,44.12,3421.26,paypal,66
9488,03/16/2029,92,1000,Book S,17,163.91,1599.23,Cash,75
6034,24-06-2035,23,1090,Book O,5,26.23,2586.12,Credit Card,84
9215,09/16/2034,14,1076,Book G,3,14.87,2898.83,Credit,63
889,25-09-2023,993,1018,Book M,10,158.42,4206.97,paypal,50
6922,14-12-2028,783,1031,nan,7,137.41,4679.99,paypal,65
2438,12/03/2028,172,1001,Book F,8,101.6,2079.08,Credit Card,99
6057,10/17/2025,828,1084,Book J,19,70.78,408.43,Credit,95
8338,03-05-2024,590,1088,Book D,-4,149.22,1170.19,nan,36
818,07/04/2024,41,1032,Book P,8,117.31,336.31,Credit,64
9029,28-11-2027,378,1078,Book O,14,87.03,2278.43,Credit Card,81
3415,03/14/2028,799,1040,Book G,4,176.18,3183.46,Credit,16
6353,03/27/2035,69,1020,nan,15,188.01,3793.9,Cash,89
2342,18-08-2023,540,1057,Book A,16,106.21,930.41,debit card,7
9124,08/29/2031,741,1038,Book P,7,96.73,2299.65,Cash,91
3168,09-07-2035,942,1048,Bok N,6,171.06,3072.96,nan,98
1810,02/11/2024,54,1020,Book J,0,28.23,2666.78,Credit Card,51
8204,08/23/2029,828,1081,Bookk H,18,189.04,1904.68,Credit Card,20
1265,12-05-2031,400,1057,Book R,17,40.22,2728.72,paypal,77
5087,19-09-2031,833,1013,Bookk H,1,125.34,2644.9,Debit,4
7625,05/30/2031,191,1046,Bookk H,-3,156.56,3739.05,Credit Card,22
5836,12/23/2032,852,1056,Book J,4,171.44,2868.52,debit card,51
5195,06-08-2032,411,1064,Book J,-1,199.44,3599.32,paypal,-8
4450,07/06/2026,963,1071,Book M,0,115.1,3412.53,Cash,21
4946,22-01-2032,119,1087,Bok N,16,108.56,2146.13,Credit,54
4046,05/18/2031,248,1015,Book T,15,140.68,514.97,Credit Card,5
7227,08/07/2033,445,1034,Book L,19,122.2,116.93,nan,82
3703,31-01-2031,721,1024,Bookk H,1,180.45,4434.89,debit card,15
1036,06-01-2034,303,1012,nan,1,141.74,4337.03,Credit,65
9352,06-02-2036,407,1073,Bookk H,10,71.51,3001.44,debit card,17
5591,26-06-2027,283,1032,Book K,11,162.03,2932.99,paypal,17
1229,19-07-2035,836,1096,Book O,11,150.73,4240.28,nan,13
7439,26-03-2033,166,1036,Book I,17,7.37,2232.38,Credit Card,25
6970,08/28/2033,406,1060,Book F,-3,174.12,4539.41,Credit Card,49
5142,08/19/2030,37,1091,Boo E,18,107.49,4258.4,debit card,62
6552,25-01-2023,812,1042,Book A,16,79.48,837.71,Credit,63
53,02-09-2036,882,1014,nan,9,71.01,3182.48,Cash,92
9545,31-03-2034,813,1062,Bookk H,18,102.22,2263.04,paypal,-10
6556,18-05-2030,867,1011,Book D,8,53.77,1488.0,Credit Card,91
8485,10-04-2027,252,1070,Book S,11,39.87,3069.62,Cash,58
160,04-01-2035,601,1035,Book T,11,63.8,3030.18,Credit Card,5
7723,27-04-2036,152,1038,Book P,18,116.17,2182.85,Cash,95
1588,06/25/2032,569,1092,Boo E,-3,167.77,3408.21,debit card,79
1590,16-02-2034,831,1035,Boo E,-1,127.22,1658.68,debit card,51
9940,11/06/2035,389,1046,Book J,-2,162.55,3526.67,Cash,46
9424,19-05-2024,948,1025,Book M,15,52.1,2024.55,Credit Card,65
7851,06-11-2034,305,1057,Book K,-3,143.62,3590.25,paypal,74
6751,18-03-2024,658,1075,Book I,-2,138.05,2711.23,Debit,51
6175,08-07-2029,231,1097,Book S,-1,97.08,3762.4,Credit,72
7866,11-07-2036,761,1059,Book T,-4,12.7,2462.46,debit card,39
3859,05/24/2027,950,1072,Book A,5,134.78,4035.96,Debit,90
9913,12-01-2030,527,1024,Book O,18,30.94,3983.08,Debit,66
6847,09/18/2032,651,1015,Bookk H,5,18.32,2278.16,Cash,44
2829,21-12-2033,534,1003,Book S,9,87.56,3165.61,Credit,68
437,12/06/2025,998,1035,Book G,-5,41.97,491.81,Cash,70
5790,17-04-2036,853,1099,Book O,-1,16.28,2183.15,paypal,63
8269,10/19/2023,649,1010,Boo E,2,145.49,4715.6,Credit Card,57
3879,01-11-2032,428,1078,Book K,8,139.35,2356.08,nan,80
1589,08/25/2026,32,1057,Bookk H,17,110.58,4352.93,Debit,49
2781,04/06/2024,187,1080,Book R,6,31.52,558.17,debit card,66
9076,08-08-2025,399,1062,Book F,-3,130.91,3285.42,Credit Card,34
8654,09-11-2028,233,1092,Book S,15,36.76,3122.67,paypal,26
5687,23-07-2033,183,1015,nan,5,184.81,2811.88,Credit,52
3966,27-02-2023,120,1073,Book L,-4,100.04,1123.89,paypal,62
4728,04/12/2027,791,1098,Bok N,14,147.28,4115.26,Cash,64
974,16-06-2029,403,1084,Boo E,11,163.32,4748.67,Debit,11
1239,01/15/2027,296,1026,Book A,2,125.42,481.8,Credit,83
2952,01/10/2023,851,1082,Book T,6,115.74,3691.89,nan,12
2343,29-11-2030,718,1039,Book K,0,186.93,2504.69,Credit,98
8340,25-06-2033,320,1032,Book R,15,85.18,4534.44,Credit,65
7479,28-05-2026,351,1060,Book R,1,59.31,1369.6,paypal,60
6047,30-12-2035,602,1065,Book B,-1,193.63,1957.39,debit card,68
2159,10/08/2028,731,1045,Book M,-2,104.64,3784.45,Credit Card,5
9384,28-03-2036,527,1035,Book P,-4,29.56,1358.31,Credit Card,15
6744,05/11/2027,880,1024,Bok N,10,79.63,4376.14,Credit,96
1498,02/23/2028,440,1084,Bookk H,13,55.81,1412.84,debit card,90
4546,14-10-2033,94,1046,Book M,4,145.45,2913.45,Debit,2
6466,13-05-2026,756,1014,Book L,8,55.76,2065.24,debit card,42
4258,25-01-2025,310,1009,nan,17,113.73,199.55,nan,92
2423,03/24/2032,730,1046,Bok N,-3,146.55,2966.37,nan,23
8657,05/03/2029,236,1063,Bookk H,19,169.73,3261.08,debit card,-9
5186,12-08-2026,63,1081,Book K,10,74.22,257.55,Credit Card,42
5648,07/04/2028,807,1069,Book J,14,126.87,3552.27,paypal,69
358,08-08-2033,51,1071,Boo E,13,177.97,1085.96,debit card,72
5243,02-10-2031,108,1034,nan,19,39.98,582.61,Credit Card,29
8189,11-06-2031,571,1080,Book R,2,195.99,631.3,paypal,98
9336,02/23/2029,581,1006,Book S,-2,65.24,822.41,debit card,70
2093,09/02/2023,627,1087,nan,9,111.46,2608.38,nan,29
5410,10/22/2025,548,1007,Book O,3,133.78,1698.88,nan,77
2016,10/16/2026,884,1010,Boo E,-2,96.14,2814.45,Credit Card,36
9154,05/18/2026,229,1046,Book G,-5,88.81,2000.33,Cash,94
4045,15-06-2029,584,1064,nan,15,163.09,2670.55,nan,34
188,02/13/2029,987,1075,Book S,-4,5.03,3867.6,Cash,82
7018,04-09-2028,649,1084,Bookk H,7,148.03,4654.65,nan,47
3656,12/20/2034,401,1070,Book O,18,34.64,3479.81,Debit,8
3427,31-03-2028,931,1069,Book K,12,110.6,1296.22,debit card,-8
7361,11/15/2033,313,1092,Book S,1,106.54,3851.86,paypal,-7
1382,12/31/2030,158,1033,Book M,15,168.69,265.94,Credit,65
7638,29-01-2026,151,1054,Book D,15,103.92,1123.89,paypal,98
414,01/12/2029,600,1021,Boo E,19,186.89,4550.85,debit card,90
5038,02-12-2030,504,1053,Book R,16,125.15,971.96,paypal,70
4898,12/19/2026,387,1091,nan,2,41.91,4284.97,Cash,89
3337,01/21/2028,40,1084,Book K,16,12.33,1604.69,Cash,53
3607,13-09-2030,608,1099,Book F,13,162.83,2575.62,debit card,7
3176,11/18/2024,46,1047,Book I,13,173.52,3407.47,Cash,27
2242,09/20/2024,689,1033,Book J,-5,87.03,170.86,Credit Card,18
9807,11/02/2033,883,1030,Book G,7,184.3,4197.86,paypal,42
7972,01/01/2033,16,1097,Book D,17,94.79,3984.71,Debit,74
257,01-07-2033,72,1023,Book L,8,141.23,943.22,Credit Card,-9
7223,07/09/2030,230,1078,Book M,10,75.07,274.3,paypal,74
201,07/18/2023,17,1064,Book B,-2,36.2,356.76,nan,86
2236,16-09-2026,589,1016,Book L,-4,98.65,1131.4,debit card,42
4744,15-06-2030,451,1027,Book K,6,9.38,904.51,paypal,59
1768,09/07/2036,113,1064,Book T,18,108.71,2995.97,nan,-6
4237,10/12/2031,426,1084,Book T,9,158.61,4038.35,nan,14
9313,15-09-2030,320,1005,nan,0,79.67,3681.57,nan,-4
8540,30-05-2034,872,1012,Book R,4,10.76,2449.16,debit card,47
7334,05/29/2025,184,1069,Boo E,5,104.03,2682.34,paypal,46
1573,02/08/2034,508,1055,nan,12,190.77,3993.73,Debit,55
25,18-07-2036,982,1074,Book S,17,5.87,1886.27,Credit Card,51
3364,04-12-2026,448,1061,nan,-1,159.21,2606.46,Debit,9
1089,17-12-2029,70,1045,Book G,4,105.05,148.88,debit card,73
4675,28-03-2024,525,1061,Bok N,5,151.45,1641.91,debit card,35
2695,30-01-2032,271,1080,Book T,1,36.34,3727.7,Credit,8
7753,17-04-2027,412,1015,Book K,8,46.83,2518.61,nan,38
3399,16-08-2034,492,1084,nan,12,11.27,1342.96,Credit Card,70
3560,03/01/2029,870,1038,Book I,14,113.46,3430.83,debit card,68
9252,10/08/2026,351,1050,Book T,3,59.11,4905.81,Credit Card,72
2842,03/05/2026,156,1016,Boo E,18,76.32,962.76,Cash,15
2312,08/12/2028,736,1027,Book O,-4,66.21,1614.03,paypal,7
8422,21-09-2024,970,1084,Book D,13,50.6,3721.89,Cash,31
3235,08/30/2030,607,1045,nan,1,144.02,3875.63,debit card,44
4153,18-04-2025,662,1048,Book A,18,159.37,3069.54,Cash,13
1310,04-11-2030,464,1063,Boo E,10,40.88,4090.71,debit card,30
696,24-09-2030,445,1006,Book T,-2,33.09,2356.51,Credit Card,39
7509,11/05/2026,404,1021,Boo E,6,183.68,4800.19,Debit,30
3753,07/25/2030,637,1021,Book I,13,61.91,3933.16,nan,79
6338,29-03-2027,346,1073,Book S,10,104.23,2323.7,debit card,16
1228,01/10/2030,146,1030,Book F,19,182.09,2051.57,Cash,81
2000,04/13/2028,571,1008,Book A,18,7.21,3895.24,nan,95
277,03/03/2030,573,1099,Book K,17,105.97,2100.23,Credit,95
6928,04/30/2035,300,1038,Book G,13,50.29,1604.62,Cash,17
7244,28-02-2033,548,1043,Book D,-5,77.83,121.23,Debit,64
5930,12-09-2033,236,1019,Book F,6,32.46,4281.13,Credit Card,69
2954,07/08/2024,172,1035,nan,3,184.18,2961.57,nan,37
3638,15-07-2024,251,1059,Bok N,-4,130.44,2231.51,nan,25
3907,03-10-2033,938,1034,Book I,14,120.14,4084.12,Debit,16
4779,15-06-2025,620,1045,Book M,-2,101.96,1218.3,Debit,-9
5846,26-07-2030,685,1078,Book B,1,183.81,2604.11,paypal,-8
9797,05/28/2033,873,1091,Book R,12,197.34,2388.82,debit card,57
4118,24-03-2025,644,1088,Boo E,10,42.38,3189.72,paypal,64
7192,22-11-2031,188,1035,Book F,-3,158.04,929.05,paypal,84
1138,04-05-2032,738,1089,Book G,19,10.98,4191.32,debit card,62
2768,02/14/2035,132,1065,Book D,-5,194.17,1924.08,debit card,59
